age,appearances,assists,birth_date,birthplace,career_summary,club,created_at,current_situation,display_name,goals,height_cm,id,last_verified_at,league,name,nationality,photo_storage_path,photo_url,position,preferred_foot,shirt_number,slug,source_url,status,strengths,team_id,updated_at,weight_kg
,,,2001-08-16,,,Aston Villa,2026-05-17T20:18:49.821+00:00,,Amadou Onana,,,4212,,,Amadou Onana,Belgium,,,MF,,,amadou-onana,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:41.886+00:00,
,,,1993-05-13,,,Napoli,2026-05-17T20:18:50.413+00:00,,Romelu Lukaku,,,4214,,,Romelu Lukaku,Belgium,,,FW,,,romelu-lukaku,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:42.412+00:00,
,,,2002-05-27,,,Manchester City,2026-05-17T20:18:50.941+00:00,,Jérémy Doku,,,4216,,,Jérémy Doku,Belgium,,,FW,,,jeremy-doku,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:43.022+00:00,
,,,2001-03-10,,,Atalanta,2026-05-17T20:18:51.736+00:00,,Charles De Ketelaere,,,4218,,,Charles De Ketelaere,Belgium,,,FW,,,charles-de-ketelaere,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:43.612+00:00,
,,,2004-08-06,,,Strasbourg,2026-05-17T20:18:52.267+00:00,,Diego Moreira,,,4220,,,Diego Moreira,Belgium,,,FW,,,diego-moreira,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:44.165+00:00,
,,,1993-08-12,,,Millwall,2026-05-17T20:18:52.871+00:00,,Max Crocombe,,,4222,,,Max Crocombe,New Zealand,,,GK,,,max-crocombe,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:44.723+00:00,
,,,1994-11-28,,,Auckland FC,2026-05-17T20:18:53.384+00:00,,Francis de Vries,,,4224,,,Francis de Vries,New Zealand,,,DF,,,francis-de-vries,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:45.319+00:00,
,,,1988-08-18,,,Minnesota United FC,2026-05-17T20:18:53.935+00:00,,Michael Boxall,,,4226,,,Michael Boxall,New Zealand,,,DF,,,michael-boxall,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:45.876+00:00,
,,,2002-04-13,,,Peterborough United,2026-05-17T20:18:54.55+00:00,,Matthew Garbett,,,4228,,,Matthew Garbett,New Zealand,,,MF,,,matthew-garbett,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:46.453+00:00,
,,,1991-12-07,,,Nottingham Forest,2026-05-17T20:18:55.078+00:00,,Chris Wood ( captain ),,,4230,,,Chris Wood ( captain ),New Zealand,,,FW,,,chris-wood-captain,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:47.039+00:00,
,,,2000-05-01,,,Motherwell,2026-05-17T20:18:55.602+00:00,,Elijah Just,,,4232,,,Elijah Just,New Zealand,,,MF,,,elijah-just,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:48.304+00:00,
,,,2000-09-27,,,Wrexham,2026-05-17T20:18:56.193+00:00,,Liberato Cacace,,,4234,,,Liberato Cacace,New Zealand,,,DF,,,liberato-cacace,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:48.962+00:00,
,,,1999-02-25,,,Auckland FC,2026-05-17T20:18:56.804+00:00,,Nando Pijnaker,,,4236,,,Nando Pijnaker,New Zealand,,,DF,,,nando-pijnaker,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:49.542+00:00,
,,,1990-02-19,,,Western Sydney Wanderers,2026-05-17T20:18:57.416+00:00,,Kosta Barbarouses,,,4238,,,Kosta Barbarouses,New Zealand,,,FW,,,kosta-barbarouses,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:50.191+00:00,
,,,2002-08-13,,,Saint-Étienne,2026-05-17T20:18:58.044+00:00,,Ben Old,,,4240,,,Ben Old,New Zealand,,,MF,,,ben-old,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:50.794+00:00,
,,,2002-08-19,,,Auckland FC,2026-05-17T20:18:58.602+00:00,,Jesse Randall,,,4242,,,Jesse Randall,New Zealand,,,FW,,,jesse-randall,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:51.357+00:00,
,,,1994-12-20,,,PEC Zwolle,2026-05-17T20:18:59.129+00:00,,Ryan Thomas,,,4244,,,Ryan Thomas,New Zealand,,,MF,,,ryan-thomas,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:52.238+00:00,
,,,2002-07-24,,,Newcastle Jets,2026-05-17T20:18:59.771+00:00,,Lachlan Bayliss,,,4246,,,Lachlan Bayliss,New Zealand,,,MF,,,lachlan-bayliss,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:52.811+00:00,
,,,1995-07-03,,,Milan,2026-05-17T20:19:00.387+00:00,,Mike Maignan,,,4248,,,Mike Maignan,France,,,GK,,,mike-maignan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:53.866+00:00,
,,,2004-12-02,,,Lens,2026-05-17T20:19:01+00:00,,Robin Risser,,,4250,,,Robin Risser,France,,,GK,,,robin-risser,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:54.443+00:00,
,,,1998-11-12,,,Barcelona,2026-05-17T20:19:01.616+00:00,,Jules Koundé,,,4252,,,Jules Koundé,France,,,DF,,,jules-kounde,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:55.025+00:00,
,,,1996-02-14,,,Paris Saint-Germain,2026-05-17T20:19:02.23+00:00,,Lucas Hernandez,,,4254,,,Lucas Hernandez,France,,,DF,,,lucas-hernandez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:55.694+00:00,
,,,2001-03-24,,,Arsenal,2026-05-17T20:19:02.845+00:00,,William Saliba,,,4256,,,William Saliba,France,,,DF,,,william-saliba,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:56.542+00:00,
,,,2003-05-19,,,Chelsea,2026-05-17T20:19:03.461+00:00,,Malo Gusto,,,4258,,,Malo Gusto,France,,,DF,,,malo-gusto,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:57.1+00:00,
,,,1991-03-29,,,Fenerbahçe,2026-05-17T20:19:04.036+00:00,,N'Golo Kanté,,,4260,,,N'Golo Kanté,France,,,MF,,,n-golo-kante,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:57.669+00:00,
,,,2002-07-13,,,Celtic,2026-05-17T20:18:44.341+00:00,,Sebastian Tounekti,,,4193,,,Sebastian Tounekti,Tunisia,,,FW,,,sebastian-tounekti,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:36.749+00:00,
,,,2007-09-17,,,Vancouver Whitecaps FC,2026-05-17T20:18:44.889+00:00,,Rayan Elloumi,,,4195,,,Rayan Elloumi,Tunisia,,,FW,,,rayan-elloumi,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,75,2026-05-17T20:25:37.28+00:00,
,,,2002-07-07,,,Manchester United,2026-05-17T20:18:45.68+00:00,,Senne Lammens,,,4197,,,Senne Lammens,Belgium,,,GK,,,senne-lammens,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:37.793+00:00,
,,,1991-09-12,,,Lille,2026-05-17T20:18:46.197+00:00,,Thomas Meunier,,,4199,,,Thomas Meunier,Belgium,,,DF,,,thomas-meunier,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:38.304+00:00,
,,,2000-05-25,,,Eintracht Frankfurt,2026-05-17T20:18:46.724+00:00,,Arthur Theate,,,4201,,,Arthur Theate,Belgium,,,DF,,,arthur-theate,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:38.841+00:00,
,,,2000-12-22,,,Brighton & Hove Albion,2026-05-17T20:18:47.435+00:00,,Maxim De Cuyper,,,4203,,,Maxim De Cuyper,Belgium,,,DF,,,maxim-de-cuyper,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:39.352+00:00,
,,,2002-06-12,,,Milan,2026-05-17T20:18:48.026+00:00,,Koni De Winter,,,4205,,,Koni De Winter,Belgium,,,DF,,,koni-de-winter,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:40.019+00:00,
,,,2003-06-10,,,Lille,2026-05-17T20:18:48.54+00:00,,Nathan Ngoy,,,4207,,,Nathan Ngoy,Belgium,,,DF,,,nathan-ngoy,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:40.534+00:00,
,,,1991-06-28,,,Napoli,2026-05-17T20:18:49.051+00:00,,Kevin De Bruyne,,,4209,,,Kevin De Bruyne,Belgium,,,MF,,,kevin-de-bruyne,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:41.056+00:00,
,,,1992-08-24,,,Club Brugge,2026-05-17T20:18:49.568+00:00,,Hans Vanaken,,,4211,,,Hans Vanaken,Belgium,,,MF,,,hans-vanaken,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:41.572+00:00,
,,,2001-02-23,,,Rangers,2026-05-17T20:18:50.147+00:00,,Nicolas Raskin,,,4213,,,Nicolas Raskin,Belgium,,,MF,,,nicolas-raskin,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:42.156+00:00,
,,,1994-12-04,,,Arsenal,2026-05-17T20:18:50.678+00:00,,Leandro Trossard,,,4215,,,Leandro Trossard,Belgium,,,FW,,,leandro-trossard,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:42.715+00:00,
,,,1997-09-24,,,Benfica,2026-05-17T20:18:51.203+00:00,,Dodi Lukébakio,,,4217,,,Dodi Lukébakio,Belgium,,,FW,,,dodi-lukebakio,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:43.331+00:00,
,,,1999-06-27,,,Milan,2026-05-17T20:18:52.001+00:00,,Alexis Saelemaekers,,,4219,,,Alexis Saelemaekers,Belgium,,,FW,,,alexis-saelemaekers,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:43.89+00:00,
,,,2005-02-03,,,Lille,2026-05-17T20:18:52.609+00:00,,Matias Fernandez-Pardo,,,4221,,,Matias Fernandez-Pardo,Belgium,,,FW,,,matias-fernandez-pardo,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,76,2026-05-17T20:25:44.447+00:00,
,,,1994-01-10,,,Wellington Phoenix,2026-05-17T20:18:53.128+00:00,,Tim Payne,,,4223,,,Tim Payne,New Zealand,,,DF,,,tim-payne,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:45.007+00:00,
,,,2005-01-27,,,Sheffield United,2026-05-17T20:18:53.646+00:00,,Tyler Bindon,,,4225,,,Tyler Bindon,New Zealand,,,DF,,,tyler-bindon,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:45.595+00:00,
,,,1999-04-27,,,Viking,2026-05-17T20:18:54.261+00:00,,Joe Bell,,,4227,,,Joe Bell,New Zealand,,,MF,,,joe-bell,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:46.174+00:00,
,,,2002-02-19,,,Swansea City,2026-05-17T20:18:54.817+00:00,,Marko Stamenić,,,4229,,,Marko Stamenić,New Zealand,,,MF,,,marko-stamenic,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:46.741+00:00,
,,,1999-02-20,,,Wellington Phoenix,2026-05-17T20:18:55.344+00:00,,Sarpreet Singh,,,4231,,,Sarpreet Singh,New Zealand,,,MF,,,sarpreet-singh,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:47.323+00:00,
,,,2002-07-04,,,Lechia Gdańsk,2026-05-17T20:18:55.867+00:00,,Alex Paulsen,,,4233,,,Alex Paulsen,New Zealand,,,GK,,,alex-paulsen,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:48.654+00:00,
,,,1996-06-12,,,Wellington Phoenix,2026-05-17T20:18:56.498+00:00,,Alex Rufer,,,4235,,,Alex Rufer,New Zealand,,,MF,,,alex-rufer,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:49.269+00:00,
,,,2003-09-23,,,Portland Timbers,2026-05-17T20:18:57.117+00:00,,Finn Surman,,,4237,,,Finn Surman,New Zealand,,,DF,,,finn-surman,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:49.885+00:00,
,,,2001-06-11,,,Port Vale,2026-05-17T20:18:57.673+00:00,,Ben Waine,,,4239,,,Ben Waine,New Zealand,,,FW,,,ben-waine,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:50.503+00:00,
,,,1999-04-30,,,Silkeborg,2026-05-17T20:18:58.338+00:00,,Callum McCowatt,,,4241,,,Callum McCowatt,New Zealand,,,MF,,,callum-mccowatt,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:51.072+00:00,
,,,1999-01-16,,,Auckland FC,2026-05-17T20:18:58.866+00:00,,Michael Woud,,,4243,,,Michael Woud,New Zealand,,,GK,,,michael-woud,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:51.922+00:00,
,,,1999-07-07,,,Auckland FC,2026-05-17T20:18:59.466+00:00,,Callan Elliot,,,4245,,,Callan Elliot,New Zealand,,,DF,,,callan-elliot,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:52.536+00:00,
,,,1990-03-31,,,Braintree Town,2026-05-17T20:19:00.076+00:00,,Tommy Smith,,,4247,,,Tommy Smith,New Zealand,,,DF,,,tommy-smith,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,79,2026-05-17T20:25:53.337+00:00,
,,,1994-04-25,,,Rennes,2026-05-17T20:19:00.643+00:00,,Brice Samba,,,4249,,,Brice Samba,France,,,GK,,,brice-samba,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:54.166+00:00,
,,,1993-07-20,,,Aston Villa,2026-05-17T20:19:01.27+00:00,,Lucas Digne,,,4251,,,Lucas Digne,France,,,DF,,,lucas-digne,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:54.732+00:00,
,,,1997-10-06,,,Al-Hilal,2026-05-17T20:19:01.879+00:00,,Théo Hernandez,,,4253,,,Théo Hernandez,France,,,DF,,,theo-hernandez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:55.418+00:00,
,,,1998-10-27,,,Bayern Munich,2026-05-17T20:19:02.514+00:00,,Dayot Upamecano,,,4255,,,Dayot Upamecano,France,,,DF,,,dayot-upamecano,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:55.974+00:00,
,,,1999-05-25,,,Liverpool,2026-05-17T20:19:03.153+00:00,,Ibrahima Konaté,,,4257,,,Ibrahima Konaté,France,,,DF,,,ibrahima-konate,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:56.824+00:00,
,,,2000-04-06,,,Crystal Palace,2026-05-17T20:19:03.765+00:00,,Maxence Lacroix,,,4259,,,Maxence Lacroix,France,,,DF,,,maxence-lacroix,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:57.387+00:00,
,,,1995-04-03,,,Milan,2026-05-17T20:19:04.314+00:00,,Adrien Rabiot,,,4261,,,Adrien Rabiot,France,,,MF,,,adrien-rabiot,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:57.981+00:00,
,,,2006-03-08,,,Paris Saint-Germain,2026-05-17T20:19:05.2+00:00,,Warren Zaïre-Emery,,,4264,,,Warren Zaïre-Emery,France,,,MF,,,warren-zaire-emery,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:58.853+00:00,
,,,1997-05-15,,,Paris Saint-Germain,2026-05-17T20:19:05.774+00:00,,Ousmane Dembélé,,,4266,,,Ousmane Dembélé,France,,,FW,,,ousmane-dembele,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:59.462+00:00,
,,,2002-09-02,,,Paris Saint-Germain,2026-05-17T20:19:06.429+00:00,,Bradley Barcola,,,4268,,,Bradley Barcola,France,,,FW,,,bradley-barcola,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:26:00.123+00:00,
,,,2002-02-25,,,Monaco,2026-05-17T20:19:06.951+00:00,,Maghnes Akliouche,,,4270,,,Maghnes Akliouche,France,,,FW,,,maghnes-akliouche,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:26:00.681+00:00,
,,,2003-08-17,,,Manchester City,2026-05-17T20:19:07.564+00:00,,Rayan Cherki,,,4272,,,Rayan Cherki,France,,,FW,,,rayan-cherki,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:26:01.765+00:00,
,,,1992-09-02,,,Aston Villa,2026-05-17T20:19:08.086+00:00,,Emiliano Martínez,,,4274,,,Emiliano Martínez,Argentina,,,GK,,,emiliano-martinez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:02.793+00:00,
,,,1994-05-06,,,Atlético Madrid,2026-05-17T20:19:08.609+00:00,,Juan Musso,,,4276,,,Juan Musso,Argentina,,,GK,,,juan-musso,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:03.361+00:00,
,,,1997-04-09,,,Racing,2026-05-17T20:19:09.132+00:00,,Facundo Cambeses,,,4278,,,Facundo Cambeses,Argentina,,,GK,,,facundo-cambeses,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:03.913+00:00,
,,,1988-02-12,,,Benfica,2026-05-17T20:19:09.706+00:00,,Nicolás Otamendi,,,4280,,,Nicolás Otamendi,Argentina,,,DF,,,nicolas-otamendi,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:04.499+00:00,
,,,1991-10-28,,,River Plate,2026-05-17T20:19:10.235+00:00,,Marcos Acuña,,,4282,,,Marcos Acuña,Argentina,,,DF,,,marcos-acuna,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:05.053+00:00,
,,,1997-01-01,,,River Plate,2026-05-17T20:19:11.331+00:00,,Gonzalo Montiel,,,4286,,,Gonzalo Montiel,Argentina,,,DF,,,gonzalo-montiel,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:06.163+00:00,
,,,1996-05-10,,,River Plate,2026-05-17T20:19:11.874+00:00,,Lucas Martínez Quarta,,,4288,,,Lucas Martínez Quarta,Argentina,,,DF,,,lucas-martinez-quarta,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:06.748+00:00,
,,,1999-05-28,,,Marseille,2026-05-17T20:19:12.389+00:00,,Facundo Medina,,,4290,,,Facundo Medina,Argentina,,,DF,,,facundo-medina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:07.303+00:00,
,,,2004-01-16,,,Palmeiras,2026-05-17T20:19:12.906+00:00,,Agustín Giay,,,4292,,,Agustín Giay,Argentina,,,DF,,,agustin-giay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:07.907+00:00,
,,,1997-06-22,,,Racing,2026-05-17T20:19:13.495+00:00,,Gabriel Rojas,,,4294,,,Gabriel Rojas,Argentina,,,DF,,,gabriel-rojas,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:08.528+00:00,
,,,2004-03-10,,,Boca Juniors,2026-05-17T20:19:14.108+00:00,,Lautaro Di Lollo,,,4296,,,Lautaro Di Lollo,Argentina,,,DF,,,lautaro-di-lollo,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:09.135+00:00,
,,,1994-05-24,,,Inter Miami CF,2026-05-17T20:19:14.674+00:00,,Rodrigo De Paul,,,4298,,,Rodrigo De Paul,Argentina,,,MF,,,rodrigo-de-paul,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:09.713+00:00,
,,,1996-04-09,,,Real Betis,2026-05-17T20:19:15.199+00:00,,Giovani Lo Celso,,,4300,,,Giovani Lo Celso,Argentina,,,MF,,,giovani-lo-celso,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:10.213+00:00,
,,,2001-01-17,,,Chelsea,2026-05-17T20:19:15.72+00:00,,Enzo Fernández,,,4302,,,Enzo Fernández,Argentina,,,MF,,,enzo-fernandez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:10.732+00:00,
,,,1994-04-12,,,Valencia,2026-05-17T20:19:16.254+00:00,,Guido Rodríguez,,,4304,,,Guido Rodríguez,Argentina,,,MF,,,guido-rodriguez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:11.237+00:00,
,,,1998-06-28,,,Nottingham Forest,2026-05-17T20:19:16.824+00:00,,Nicolás Domínguez,,,4306,,,Nicolás Domínguez,Argentina,,,MF,,,nicolas-dominguez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:11.801+00:00,
,,,2004-09-08,,,Como,2026-05-17T20:19:17.347+00:00,,Nico Paz,,,4308,,,Nico Paz,Argentina,,,MF,,,nico-paz,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:12.331+00:00,
,,,1996-12-25,,,Aston Villa,2026-05-17T20:19:17.901+00:00,,Emiliano Buendía,,,4310,,,Emiliano Buendía,Argentina,,,MF,,,emiliano-buendia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:12.848+00:00,
,,,1999-05-13,,,River Plate,2026-05-17T20:19:18.42+00:00,,Aníbal Moreno,,,4312,,,Aníbal Moreno,Argentina,,,MF,,,anibal-moreno,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:13.439+00:00,
,,,2002-07-25,,,Bayer Leverkusen,2026-05-17T20:19:18.944+00:00,,Equi Fernández,,,4314,,,Equi Fernández,Argentina,,,MF,,,equi-fernandez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:14.058+00:00,
,,,1987-06-24,,,Inter Miami CF,2026-05-17T20:19:19.458+00:00,,Lionel Messi ( captain ),,,4316,,,Lionel Messi ( captain ),Argentina,,,FW,,,lionel-messi-captain,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:14.567+00:00,
,,,2000-01-31,,,Atlético Madrid,2026-05-17T20:19:19.977+00:00,,Julián Alvarez,,,4318,,,Julián Alvarez,Argentina,,,FW,,,julian-alvarez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:15.078+00:00,
,,,2004-07-01,,,Chelsea,2026-05-17T20:19:20.561+00:00,,Alejandro Garnacho,,,4320,,,Alejandro Garnacho,Argentina,,,FW,,,alejandro-garnacho,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:15.594+00:00,
,,,2000-12-06,,,Palmeiras,2026-05-17T20:19:21.087+00:00,,José Manuel López,,,4322,,,José Manuel López,Argentina,,,FW,,,jose-manuel-lopez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:16.108+00:00,
,,,2007-05-09,,,Boca Juniors,2026-05-17T20:19:21.952+00:00,,Tomás Aranda,,,4324,,,Tomás Aranda,Argentina,,,FW,,,tomas-aranda,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:16.618+00:00,
,,,2006-01-02,,,Girona,2026-05-17T20:19:22.814+00:00,,Claudio Echeverri,,,4326,,,Claudio Echeverri,Argentina,,,FW,,,claudio-echeverri,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:17.128+00:00,
,,,2003-04-15,,,Roma,2026-05-17T20:19:23.376+00:00,,Matías Soulé,,,4328,,,Matías Soulé,Argentina,,,FW,,,matias-soule,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:17.648+00:00,
,,,1989-03-09,,,Atlas,2026-05-17T20:19:23.938+00:00,,Camilo Vargas,,,4330,,,Camilo Vargas,Argentina,,,GK,,,camilo-vargas,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:18.154+00:00,
,,,2000-05-18,,,Cruz Azul,2026-05-17T20:19:24.471+00:00,,Kevin Mier,,,4332,,,Kevin Mier,Argentina,,,GK,,,kevin-mier,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:18.764+00:00,
,,,1997-08-06,,,Inter Milan,2026-05-17T20:19:06.123+00:00,,Marcus Thuram,,,4267,,,Marcus Thuram,France,,,FW,,,marcus-thuram,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:25:59.739+00:00,
